"year","siteID","date","radiation","max_temp","min_temp","precip","gdd"
2016,"BART",2016-01-01,3.4195306971,1.88,-3.31,1.04,0
2016,"BART",2016-01-02,3.0011673329,0.45,-3.96,0,0
2016,"BART",2016-01-03,3.5362706405,1.48,-3.81,0,0
2016,"BART",2016-01-04,4.532682256,-6.13,-13.07,0,0
2016,"BART",2016-01-05,6.9616779939,-5.51,-20.51,0,0
2016,"BART",2016-01-06,7.394561512,1.5,-18.91,0,0
2016,"BART",2016-01-07,7.2769506,3.77,-13.93,0,0
2016,"BART",2016-01-08,6.9705595575,2.24,-12.18,0,0
2016,"BART",2016-01-09,5.8362401346,1.7,-7.89,1.25,0
2016,"BART",2016-01-10,4.37142624,7.66,-1.68,39.91,0
2016,"BART",2016-01-11,4.3791259128,1.53,-4.76,0,0
2016,"BART",2016-01-12,4.4774350404,-4.14,-13.07,4.93,0
2016,"BART",2016-01-13,5.6793138864,-5.54,-13.96,0,0
2016,"BART",2016-01-14,7.0158702222,-4.19,-16.13,0,0
2016,"BART",2016-01-15,7.198004088,-2.72,-15.07,0.59,0
2016,"BART",2016-01-16,4.9905225704,0.22,-9.64,4.97,0
2016,"BART",2016-01-17,4.956704272,-0.49,-7.09,0.75,0
2016,"BART",2016-01-18,4.3058551488,-4.28,-9.7,0,0
2016,"BART",2016-01-19,4.567358471,-8.41,-14.09,0,0
2016,"BART",2016-01-20,6.1468057565,-5.42,-13.65,0,0
2016,"BART",2016-01-21,5.4984529952,-5.42,-12.38,0,0
2016,"BART",2016-01-22,7.657887832,-2.89,-14.29,0,0
2016,"BART",2016-01-23,7.4285079152,-5.29,-15.69,0,0
2016,"BART",2016-01-24,9.0537653716,-0.21,-17.46,0,0
2016,"BART",2016-01-25,9.0698519505,1.69,-14.79,0,0
2016,"BART",2016-01-26,8.996792886,5.97,-9.38,0,0
2016,"BART",2016-01-27,8.1576023465,4.42,-7.04,0,0
2016,"BART",2016-01-28,9.1097905002,1.77,-12.41,0,0
2016,"BART",2016-01-29,8.5915495584,1.71,-10.12,0,0
2016,"BART",2016-01-30,6.5067299,2.39,-5.04,0,0
2016,"BART",2016-01-31,8.5547793072,7.29,-4.2,0,0
2016,"BART",2016-02-01,9.1903410495,10.82,-2.76,0,0
2016,"BART",2016-02-02,7.378105839,5.26,-3.59,0,0
2016,"BART",2016-02-03,6.131231988,4.7,-5.11,27.63,0
2016,"BART",2016-02-04,6.6671977098,9.11,-1.96,3.01,0
2016,"BART",2016-02-05,3.371363636,0.08,-4.21,7.22,0
2016,"BART",2016-02-06,9.7700415075,1.91,-9.9,0,0
2016,"BART",2016-02-07,9.8332730034,3.91,-7.65,0,0
2016,"BART",2016-02-08,4.235618417,-3.64,-8.61,3.8,0
2016,"BART",2016-02-09,7.3340994806,-2.74,-9.44,0,0
2016,"BART",2016-02-10,10.698405312,0.69,-11.45,0,0
2016,"BART",2016-02-11,9.904745886,-3.91,-13.93,0,0
2016,"BART",2016-02-12,11.3817943415,-7.37,-20.26,0,0
2016,"BART",2016-02-13,11.8682175838,-8.61,-22.46,0,0
2016,"BART",2016-02-14,11.6888965668,-14.2,-26.8,0,0
2016,"BART",2016-02-15,10.3547423168,-4.86,-25.36,19.07,0
2016,"BART",2016-02-16,10.7492943658,7.36,-17.61,22.1,0
2016,"BART",2016-02-17,6.9014431954,2.58,-3.31,0,0
2016,"BART",2016-02-18,9.518882724,-1.95,-10.45,0,0
2016,"BART",2016-02-19,10.7290746188,2.09,-15.61,8.37,0
2016,"BART",2016-02-20,10.63620528,6.52,-10.43,3.99,0
2016,"BART",2016-02-21,9.165755492,6.05,-2.01,0,0
2016,"BART",2016-02-22,10.9574801366,0.82,-8.98,0,0
2016,"BART",2016-02-23,13.5200666595,-1.52,-14.88,0,0
2016,"BART",2016-02-24,10.6443007059,3.16,-9.81,49.89,0
2016,"BART",2016-02-25,13.857041088,10.02,-2.68,0,0
2016,"BART",2016-02-26,10.821505226,0.44,-7.73,0,0
2016,"BART",2016-02-27,15.932065236,1.73,-13.7,0,0
2016,"BART",2016-02-28,16.6136569032,8.85,-8.76,0,0
2016,"BART",2016-02-29,15.5097002352,9.21,-5.14,0,0
2016,"BART",2016-03-01,10.7594375028,1.96,-9.25,17.5,0
2016,"BART",2016-03-02,12.2284805544,3.61,-10.11,3.65,0
2016,"BART",2016-03-03,13.1770434236,-5.69,-15.12,0,0
2016,"BART",2016-03-04,16.2136194264,-3.63,-16.61,0,0
2016,"BART",2016-03-05,17.6160037656,0.34,-14.93,0,0
2016,"BART",2016-03-06,17.495271317,3.12,-11.93,0,0
2016,"BART",2016-03-07,12.1232811163,2.84,-9.46,3.48,0
2016,"BART",2016-03-08,17.7650872672,9.88,-5.21,0,0
2016,"BART",2016-03-09,19.2010863989,18.64,-0.89,0,0
2016,"BART",2016-03-10,11.0151849516,14.7,3.5,20.82,0
2016,"BART",2016-03-11,13.2265477167,9.75,0.35,0,0
2016,"BART",2016-03-12,19.4236267328,13.36,-4.35,0,0
2016,"BART",2016-03-13,18.3551463096,12.85,-2.43,0,0
2016,"BART",2016-03-14,8.0618094045,3.94,-2.97,7.86,0
2016,"BART",2016-03-15,7.3811631278,5.03,-1.1,4.69,0
2016,"BART",2016-03-16,13.721414007,13.95,0.44,6.99,0
2016,"BART",2016-03-17,17.9249136375,13.71,1.11,0,0
2016,"BART",2016-03-18,14.2705323014,7.08,-1.72,0,0
2016,"BART",2016-03-19,16.5035704462,1.84,-8.48,0,0
2016,"BART",2016-03-20,20.6838558088,3.89,-10.72,0.84,0
2016,"BART",2016-03-21,19.512917662,4.35,-8.32,1.49,0
2016,"BART",2016-03-22,18.41781546,6.27,-5.23,0,0
2016,"BART",2016-03-23,18.0367224169,7.07,-3.95,1.05,0
2016,"BART",2016-03-24,6.2714648643,0.38,-3.85,3.23,0
2016,"BART",2016-03-25,11.3659972768,4.09,-4.01,6.27,0
2016,"BART",2016-03-26,21.8127160008,10.15,-3.93,0,0
2016,"BART",2016-03-27,19.9965391,8.2,-3.63,0,0
2016,"BART",2016-03-28,12.3303781354,5.47,-3.14,17,0
2016,"BART",2016-03-29,10.2286040795,3.75,-1.07,0,0
2016,"BART",2016-03-30,25.1051563648,12.28,-5.28,0,0
2016,"BART",2016-03-31,25.4962743816,18.41,-0.97,0,0
2016,"BART",2016-04-01,17.0864130791,20.07,5.63,7.6,12.85
2016,"BART",2016-04-02,11.7123617952,8.62,0.89,2.41,12.85
2016,"BART",2016-04-03,14.392109727,1.45,-5.25,0,12.85
2016,"BART",2016-04-04,15.3697383792,-4.57,-11.45,1.39,12.85
2016,"BART",2016-04-05,24.982450581,-0.38,-14.17,0,12.85
2016,"BART",2016-04-06,20.5611170198,4.32,-13.02,2.18,12.85
2016,"BART",2016-04-07,20.790159938,9.82,-7.25,27.17,12.85
2016,"BART",2016-04-08,21.626130606,8.31,-1.85,0,12.85
2016,"BART",2016-04-09,22.5345715824,5.18,-5.29,0,12.85
2016,"BART",2016-04-10,23.6423991219,4.84,-6.31,0,12.85
2016,"BART",2016-04-11,15.7221321864,4.77,-4.26,11.07,12.85
2016,"BART",2016-04-12,17.5251355864,9.65,-0.84,8.62,12.85
2016,"BART",2016-04-13,25.4287048133,9.81,-2.31,0,12.85
2016,"BART",2016-04-14,28.7298844025,12.26,-3.86,0,12.85
2016,"BART",2016-04-15,30.1500786879,14.36,-4.5,0,12.85
2016,"BART",2016-04-16,30.638585915,16.57,-3.58,0,12.85
2016,"BART",2016-04-17,31.2492367224,21.03,-2.26,0,12.85
2016,"BART",2016-04-18,22.8659953748,20.19,-0.3,9.69,12.85
2016,"BART",2016-04-19,22.7710666148,14.29,3.38,0,12.85
2016,"BART",2016-04-20,28.4700596098,15.04,-0.76,0,12.85
2016,"BART",2016-04-21,32.0597527818,23.12,-1.87,0,23.475
2016,"BART",2016-04-22,30.2230056466,22.27,2.4,0,35.81
2016,"BART",2016-04-23,20.6160405645,14.73,4.7,0,35.81
2016,"BART",2016-04-24,26.97868295,11.34,-3.08,0,35.81
2016,"BART",2016-04-25,30.1624076884,13.86,-4.26,0.73,35.81
2016,"BART",2016-04-26,12.2915444176,4.89,-2.43,11.29,35.81
2016,"BART",2016-04-27,27.5805573979,10.17,-4.41,0,35.81
2016,"BART",2016-04-28,28.2736064851,11.07,-4.37,0,35.81
2016,"BART",2016-04-29,30.1528166646,13.17,-4.3,0,35.81
2016,"BART",2016-04-30,32.17608459,18.07,-2.77,0,35.81
2016,"BART",2016-05-01,18.5580702653,12.04,-0.29,4.89,35.81
2016,"BART",2016-05-02,9.3179104179,7.37,1.9,18.78,35.81
2016,"BART",2016-05-03,16.600189648,10.49,2.94,0,35.81
2016,"BART",2016-05-04,9.9215525292,9.54,3.67,5.48,35.81
2016,"BART",2016-05-05,14.800840502,10.88,4.34,1.74,35.81
2016,"BART",2016-05-06,28.2329824214,20.56,5.4,1.08,48.79
2016,"BART",2016-05-07,18.21689412,15.32,7.16,1.23,60.03
2016,"BART",2016-05-08,11.7532170382,12.21,5.46,3.96,60.03
2016,"BART",2016-05-09,23.437949184,10.66,0.12,0,60.03
2016,"BART",2016-05-10,31.7502098133,19.65,1.3,0,70.505
2016,"BART",2016-05-11,32.8561277556,21.52,0.88,0,81.705
2016,"BART",2016-05-12,33.6672881764,25.96,2.23,0,95.8
2016,"BART",2016-05-13,22.8169069479,22.41,4.42,7.29,109.215
2016,"BART",2016-05-14,20.3440006536,23.01,8.12,3.46,124.78
2016,"BART",2016-05-15,12.0161305797,12.84,5.62,5.7,124.78
2016,"BART",2016-05-16,19.1078844922,9.47,1.1,0,124.78
2016,"BART",2016-05-17,29.707770681,16.58,1.29,0,124.78
2016,"BART",2016-05-18,30.562072504,18.84,2.68,0,135.54
2016,"BART",2016-05-19,20.5619114634,18.86,5.26,2.71,147.6
2016,"BART",2016-05-20,32.374473559,22.34,3.29,0,160.415
2016,"BART",2016-05-21,33.08117946,24.49,4.08,0,174.7
2016,"BART",2016-05-22,28.34018166,22.62,8.08,0,190.05
2016,"BART",2016-05-23,32.201956969,26.05,6.49,0,206.32
2016,"BART",2016-05-24,16.4207400168,19.47,9.33,3.24,220.72
2016,"BART",2016-05-25,29.5621578294,27.57,11.01,0.58,240.01
2016,"BART",2016-05-26,30.1927623789,27.99,10.3,0,259.155
2016,"BART",2016-05-27,26.19800982,26.4,12.46,0,278.585
2016,"BART",2016-05-28,29.026850671,31.17,13.75,0,301.045
2016,"BART",2016-05-29,14.6297465832,21.07,14.35,0.66,318.755
2016,"BART",2016-05-30,27.8607538612,26.28,11.24,0,337.515
2016,"BART",2016-05-31,28.4377109274,27.81,11.87,0,357.355
2016,"BART",2016-06-01,28.030907268,25.15,9.66,0,374.76
2016,"BART",2016-06-02,23.8469675493,23.21,10.91,0,391.82
2016,"BART",2016-06-03,23.1805031094,23.8,11.65,0,409.545
2016,"BART",2016-06-04,24.8241873876,25.93,12.15,0,428.585
2016,"BART",2016-06-05,11.106110729,19,11.05,58.35,443.61
2016,"BART",2016-06-06,20.4483445582,23.44,11.52,0,461.09
2016,"BART",2016-06-07,18.056327627,24.43,9.12,4.48,477.865
2016,"BART",2016-06-08,18.18873952,20.66,10.42,0,493.405
2016,"BART",2016-06-09,15.5196755109,15.53,7.42,0,504.88
2016,"BART",2016-06-10,17.9431332128,16.3,6.97,0,516.515
2016,"BART",2016-06-11,23.061712456,17.34,4.8,1.56,527.585
2016,"BART",2016-06-12,19.1977235872,17.87,8.1,0,540.57
2016,"BART",2016-06-13,14.706615486,18.39,8.41,6.29,553.97
2016,"BART",2016-06-14,21.59676633,20.69,9.17,0,568.9
2016,"BART",2016-06-15,24.8943853404,24.28,9.47,0,585.775
2016,"BART",2016-06-16,28.0936413702,26.19,7.09,0,602.415
2016,"BART",2016-06-17,28.250965557,26.13,6.7,1.38,618.83
2016,"BART",2016-06-18,28.1979713405,26.63,6.98,0,635.635
2016,"BART",2016-06-19,28.5681394008,29.19,8.18,0,654.32
2016,"BART",2016-06-20,26.7928497117,30.92,12.23,0,675.895
2016,"BART",2016-06-21,22.7178671712,27.88,14.1,0,696.885
2016,"BART",2016-06-22,17.845530208,20.94,7.32,7.86,711.015
2016,"BART",2016-06-23,26.1627345124,23.7,7.31,0,726.52
2016,"BART",2016-06-24,27.7719684244,25.94,7.02,0,743
2016,"BART",2016-06-25,28.0409607296,27.78,7.94,0,760.86
2016,"BART",2016-06-26,27.769985952,30.02,9.8,0,780.77
2016,"BART",2016-06-27,25.543430352,29.26,12.23,0,801.515
2016,"BART",2016-06-28,15.7359411,28.13,15.18,18.24,823.17
2016,"BART",2016-06-29,14.3954670272,26.23,14.93,9.65,843.75
2016,"BART",2016-06-30,23.9099086336,26.75,11.68,0,862.965
2016,"BART",2016-07-01,18.9306193845,27.47,10.71,24.31,882.055
2016,"BART",2016-07-02,19.3716432063,22.72,11.72,0,899.275
2016,"BART",2016-07-03,25.123782476,24.04,8.03,0,915.31
2016,"BART",2016-07-04,26.1638512213,27.65,9.52,0,933.895
2016,"BART",2016-07-05,25.862643709,29.1,10.67,0,953.78
2016,"BART",2016-07-06,25.4794287365,30.96,12.31,0,975.415
2016,"BART",2016-07-07,18.334467297,26.63,15.35,1.15,996.405
2016,"BART",2016-07-08,13.3773954563,22.64,14.93,1.06,1015.19
2016,"BART",2016-07-09,5.4004882516,16.95,13.18,16.19,1030.255
2016,"BART",2016-07-10,6.0156022986,16.58,12.37,5.92,1044.73
2016,"BART",2016-07-11,18.8223214748,23.5,12.42,0,1062.69
2016,"BART",2016-07-12,24.97812876,28,10.59,0,1081.985
2016,"BART",2016-07-13,24.8943245704,30.46,12.27,0,1103.35
2016,"BART",2016-07-14,14.885558207,28.78,15.7,24.05,1125.59
2016,"BART",2016-07-15,19.0328821539,29.2,16.75,0,1148.565
2016,"BART",2016-07-16,14.1609216,27.59,15.56,9.96,1170.14
2016,"BART",2016-07-17,13.0272737528,26.84,16.14,4.17,1191.63
2016,"BART",2016-07-18,14.519655372,27.43,15.33,8.1,1213.01
2016,"BART",2016-07-19,17.7716087684,23.75,13.46,0,1231.615
2016,"BART",2016-07-20,23.0620784331,23.71,9.31,0,1248.125
2016,"BART",2016-07-21,24.4170101929,27.01,10.42,0,1266.84
2016,"BART",2016-07-22,17.9265828816,30.51,13.44,6.46,1288.815
2016,"BART",2016-07-23,15.1421292824,28.91,15.91,9.69,1311.225
2016,"BART",2016-07-24,21.140761488,27.27,13.86,0,1331.79
2016,"BART",2016-07-25,23.8629304332,28.44,11.99,0,1352.005
2016,"BART",2016-07-26,21.710795715,28.96,14.79,0,1373.88
2016,"BART",2016-07-27,23.6977528419,29.69,13.1,0,1395.275
2016,"BART",2016-07-28,22.557989883,30.2,14.64,0,1417.695
2016,"BART",2016-07-29,19.791990544,28.1,15.48,0,1439.485
2016,"BART",2016-07-30,22.196057014,26.44,11.78,0,1458.595
2016,"BART",2016-07-31,19.3137291045,23.72,12.08,0,1476.495
2016,"BART",2016-08-01,9.570189242,20.74,13.68,3.18,1493.705
2016,"BART",2016-08-02,19.1910774954,24.31,12.75,0,1512.235
2016,"BART",2016-08-03,23.4800722305,27.7,11.17,0,1531.67
2016,"BART",2016-08-04,23.7459950764,28.92,11.57,0,1551.915
2016,"BART",2016-08-05,23.3745845216,30.04,12.78,0,1573.325
2016,"BART",2016-08-06,21.7556994837,30.42,14.9,0,1595.985
2016,"BART",2016-08-07,21.525857444,27.4,12.44,0,1615.905
2016,"BART",2016-08-08,22.0098065321,26.4,10.59,0,1634.4
2016,"BART",2016-08-09,23.2485367168,28.1,9.59,0,1653.245
2016,"BART",2016-08-10,15.4384864284,25.71,10.86,9.2,1671.53
2016,"BART",2016-08-11,21.220237078,30.75,13.98,0,1693.895
2016,"BART",2016-08-12,14.6664048881,32.5,17.21,34.5,1718.75
2016,"BART",2016-08-13,6.7256584335,22.95,17.31,10.3,1738.88
2016,"BART",2016-08-14,15.338613693,27.17,16.74,0,1760.835
2016,"BART",2016-08-15,15.5296012598,27.27,16.62,0,1782.78
2016,"BART",2016-08-16,13.3661594422,24.23,11.91,9.81,1800.85
2016,"BART",2016-08-17,15.8551948548,23.88,13.21,0,1819.395
2016,"BART",2016-08-18,18.6520553862,26.51,12.75,0,1839.025
2016,"BART",2016-08-19,19.053058312,27.71,13.12,0,1859.44
2016,"BART",2016-08-20,20.1555705456,26.91,10.97,0,1878.38
2016,"BART",2016-08-21,13.9496683825,26.71,12.62,24.78,1898.045
2016,"BART",2016-08-22,12.0078140298,21.9,13.98,0,1915.985
2016,"BART",2016-08-23,19.157112644,23.47,8.98,0,1932.21
2016,"BART",2016-08-24,20.6822262288,27.95,10.17,0,1951.27
2016,"BART",2016-08-25,18.4901352276,28,13.12,0,1971.83
2016,"BART",2016-08-26,12.6215469621,28.5,15.37,2.86,1993.765
2016,"BART",2016-08-27,18.3207314824,27.72,12.81,0,2014.03
2016,"BART",2016-08-28,17.7647782235,27.68,13.23,0,2034.485
2016,"BART",2016-08-29,15.6355327362,24.73,12.95,0,2053.325
2016,"BART",2016-08-30,18.4947001824,24.59,9.28,0,2070.26
2016,"BART",2016-08-31,12.1976412558,24.49,11.62,2.08,2088.315
2016,"BART",2016-09-01,14.5206839034,24.68,13.39,0,2107.35
2016,"BART",2016-09-02,17.4042869877,23.8,9.3,0,2123.9
2016,"BART",2016-09-03,18.5081626925,23.39,7.13,0,2139.16
2016,"BART",2016-09-04,18.448566567,24.4,7.8,0,2155.26
2016,"BART",2016-09-05,17.8337245988,25.04,8.98,0,2172.27
2016,"BART",2016-09-06,16.5971868096,25.87,11.25,0,2190.83
2016,"BART",2016-09-07,10.3117203633,25.38,14.15,3.62,2210.595
2016,"BART",2016-09-08,13.220970329,26.41,15.56,0,2231.58
2016,"BART",2016-09-09,14.8324341409,28.91,15.74,0,2253.905
2016,"BART",2016-09-10,15.7469165924,26.77,12.66,0.8,2273.62
2016,"BART",2016-09-11,10.4252366064,23.35,11.97,9.55,2291.28
2016,"BART",2016-09-12,17.4077642156,22.44,5.52,0,2305.26
2016,"BART",2016-09-13,17.8470661908,25.32,6.06,0,2320.95
2016,"BART",2016-09-14,12.2879535962,24.13,7.88,2.36,2336.955
2016,"BART",2016-09-15,16.1377883018,20.94,5.01,0,2349.93
2016,"BART",2016-09-16,17.0261838216,22.02,3.43,0,2362.655
2016,"BART",2016-09-17,12.6993120956,23.4,4.42,2.36,2376.565
2016,"BART",2016-09-18,10.7503734772,24.23,9.68,5.93,2393.52
2016,"BART",2016-09-19,6.5638427586,22.08,16.26,1.4,2412.69
2016,"BART",2016-09-20,11.0461610625,25.92,15.23,0,2433.265
2016,"BART",2016-09-21,13.587518626,25.88,11.43,0,2451.92
2016,"BART",2016-09-22,14.6841586661,27.24,10.14,0,2470.61
2016,"BART",2016-09-23,9.4718623653,21.97,9.22,2.37,2486.205
2016,"BART",2016-09-24,13.4474736275,16.47,2.7,0,2486.205
2016,"BART",2016-09-25,12.9309918516,14.7,1.62,0,2486.205
2016,"BART",2016-09-26,11.253955947,16.9,-0.49,4.31,2486.205
2016,"BART",2016-09-27,10.77551151,19.65,2.81,2.68,2497.435
2016,"BART",2016-09-28,8.6019458176,16.65,8.28,0,2509.9
2016,"BART",2016-09-29,11.3990410765,17.33,5.38,0,2521.255
2016,"BART",2016-09-30,11.8460722275,17,4.16,0.27,2531.835
2016,"BART",2016-10-01,9.4046594832,15.3,5.76,1.62,2542.365
2016,"BART",2016-10-02,4.8658417092,12.98,8.46,0,2553.085
2016,"BART",2016-10-03,6.7197713249,17.48,8.44,2.9,2566.045
2016,"BART",2016-10-04,9.104292096,17.01,7.73,0,2578.415
2016,"BART",2016-10-05,11.94467634,19.12,5.11,0,2590.53
2016,"BART",2016-10-06,13.0962592435,21.91,3.96,0,2603.465
2016,"BART",2016-10-07,12.8579497354,23.4,4.98,0,2617.655
2016,"BART",2016-10-08,11.6344468709,19.85,4.85,0,2630.005
2016,"BART",2016-10-09,5.4848172352,13.2,5.51,2.43,2630.005
2016,"BART",2016-10-10,8.9141565261,11.96,2.12,0,2630.005
2016,"BART",2016-10-11,12.3585734124,17.28,-1.02,0,2630.005
2016,"BART",2016-10-12,12.2538256938,19.42,0.34,0,2630.005
2016,"BART",2016-10-13,8.5417031658,18.03,2.14,2.65,2640.09
2016,"BART",2016-10-14,10.2560240352,13.57,0.22,0,2640.09
2016,"BART",2016-10-15,11.3533183764,13.32,-3.41,0,2640.09
2016,"BART",2016-10-16,8.8698967039,17.06,-2.04,2.15,2640.09
2016,"BART",2016-10-17,10.926470925,20.82,3.23,0,2652.115
2016,"BART",2016-10-18,6.1795045144,16.28,8.76,0,2664.635
2016,"BART",2016-10-19,8.5079004745,19.89,8.03,0,2678.595
2016,"BART",2016-10-20,7.1510873408,16.51,2.64,3.26,2678.595
2016,"BART",2016-10-21,6.2703105531,16.83,5.23,36.25,2689.625
2016,"BART",2016-10-22,5.2364001819,16.15,6.97,15.63,2701.185
2016,"BART",2016-10-23,5.1127049448,7.82,1.62,0,2701.185
2016,"BART",2016-10-24,6.0357710655,8.59,1.05,0,2701.185
2016,"BART",2016-10-25,3.4377008614,5.01,1.08,0,2701.185
2016,"BART",2016-10-26,6.3192859248,4.94,-2.85,0,2701.185
2016,"BART",2016-10-27,5.7360694104,5.53,-4.36,27.62,2701.185
2016,"BART",2016-10-28,4.314719296,5.87,-1.15,19.35,2701.185
2016,"BART",2016-10-29,4.1737361358,7.73,0.88,9.36,2701.185
2016,"BART",2016-10-30,6.0057045378,9.48,1.75,0,2701.185
2016,"BART",2016-10-31,6.615876842,7.71,-1.14,0,2701.185
2016,"BART",2016-11-01,8.3077362179,8.2,-5.29,0,2701.185
2016,"BART",2016-11-02,8.7503802424,14.46,-2.48,0.15,2701.185
2016,"BART",2016-11-03,4.626276963,11.67,2.69,22.18,2701.185
2016,"BART",2016-11-04,5.964764325,8.4,-0.29,0,2701.185
2016,"BART",2016-11-05,7.099207326,7.56,-3.67,0,2701.185
2016,"BART",2016-11-06,6.067828357,6.89,-1.95,0,2701.185
2016,"BART",2016-11-07,7.7023165059,8.99,-4.77,0,2701.185
2016,"BART",2016-11-08,8.1995245104,14.93,-3.74,0,2701.185
2016,"BART",2016-11-09,7.5852899496,12.89,-2.42,0,2701.185
2016,"BART",2016-11-10,7.3369989761,10.51,-3.74,0,2701.185
2016,"BART",2016-11-11,6.741926256,9.25,-2.82,0,2701.185
2016,"BART",2016-11-12,6.2951658488,6.84,-3.89,0,2701.185
2016,"BART",2016-11-13,7.0385865776,11.62,-2.58,0,2701.185
2016,"BART",2016-11-14,7.313356323,15.17,-1.81,0,2701.185
2016,"BART",2016-11-15,5.1981771163,12.68,-1.15,26.68,2701.185
2016,"BART",2016-11-16,4.5098795912,12.36,1.7,2.63,2701.185
2016,"BART",2016-11-17,5.1821260803,11.42,2.48,0,2701.185
2016,"BART",2016-11-18,6.6272523105,14.48,-0.32,0,2701.185
2016,"BART",2016-11-19,6.7344663804,15.09,-1.37,1.39,2701.185
2016,"BART",2016-11-20,4.347975175,9.58,-1.37,9.41,2701.185
2016,"BART",2016-11-21,2.8327155248,1.64,-2.75,0,2701.185
2016,"BART",2016-11-22,2.6897876015,0.75,-3.42,0,2701.185
2016,"BART",2016-11-23,3.7699035174,2.47,-3.78,0,2701.185
2016,"BART",2016-11-24,2.416060913,0.21,-4.95,4.09,2701.185
2016,"BART",2016-11-25,1.5656254482,0.23,-2.99,4.41,2701.185
2016,"BART",2016-11-26,2.5108177282,2.63,-1.36,1.16,2701.185
2016,"BART",2016-11-27,2.8541677471,2.68,-1.96,0,2701.185
2016,"BART",2016-11-28,4.3233416688,3.23,-4.57,0,2701.185
2016,"BART",2016-11-29,3.93933384,2.09,-6.36,25.37,2701.185
2016,"BART",2016-11-30,3.366018423,4.1,-2.89,20.21,2701.185
2016,"BART",2016-12-01,4.747833745,8.19,0.3,0,2701.185
2016,"BART",2016-12-02,4.35508486,7.3,0.38,0.63,2701.185
2016,"BART",2016-12-03,3.1317934175,3.79,-0.79,0,2701.185
2016,"BART",2016-12-04,4.2757616473,1.84,-4.77,0,2701.185
2016,"BART",2016-12-05,3.9577799216,-0.23,-8.72,5.33,2701.185
2016,"BART",2016-12-06,4.9948434162,1.69,-6.55,0.38,2701.185
2016,"BART",2016-12-07,3.2861896002,0.07,-4.63,0.9,2701.185
2016,"BART",2016-12-08,4.3641460665,1.96,-4.58,0,2701.185
2016,"BART",2016-12-09,3.2754500416,-2.04,-6.46,0,2701.185
2016,"BART",2016-12-10,4.6951629395,-6.01,-12.8,0,2701.185
2016,"BART",2016-12-11,5.02039134,-3.44,-17.2,10.52,2701.185
2016,"BART",2016-12-12,4.8090345198,-1.42,-13.29,7.46,2701.185
2016,"BART",2016-12-13,5.372357781,1.53,-7.03,0.6,2701.185
2016,"BART",2016-12-14,5.300106797,0.4,-7.74,0,2701.185
2016,"BART",2016-12-15,6.1061134206,-4.93,-15.76,1.81,2701.185
2016,"BART",2016-12-16,6.2010057904,-12.36,-23.52,1,2701.185
2016,"BART",2016-12-17,5.283203205,-4.79,-22.61,21.16,2701.185
2016,"BART",2016-12-18,5.1892429875,2.86,-13.24,5.35,2701.185
2016,"BART",2016-12-19,6.3409190652,-5.38,-17.19,0,2701.185
2016,"BART",2016-12-20,6.7695278256,-4.94,-22,0,2701.185
2016,"BART",2016-12-21,6.7817917152,1.89,-17.5,0,2701.185
2016,"BART",2016-12-22,4.1964060958,0.03,-8.97,4.28,2701.185
2016,"BART",2016-12-23,5.4427470336,3.58,-5.62,0,2701.185
2016,"BART",2016-12-24,5.3991070392,3.99,-5.18,0,2701.185
2016,"BART",2016-12-25,5.245750248,2.19,-6.58,0,2701.185
2016,"BART",2016-12-26,5.2871327581,2.81,-15.74,5.19,2701.185
2016,"BART",2016-12-27,6.783317744,7.86,-11.53,0,2701.185
2016,"BART",2016-12-28,4.172609511,1.79,-4.91,0,2701.185
2016,"BART",2016-12-29,3.732322152,-0.75,-8.66,23.18,2701.185
2016,"BART",2016-12-30,4.5718116416,-0.68,-7.91,0,2701.185
2017,"BART",2017-01-01,6.3248533719,1.82,-10.47,0,0
2017,"BART",2017-01-02,6.8122989244,2.63,-12.4,0,0
2017,"BART",2017-01-03,4.9980262845,0.75,-11.21,21.86,0
2017,"BART",2017-01-04,5.175087181,4.27,-3.82,1.43,0
2017,"BART",2017-01-05,3.6929980647,-2.27,-7.37,0,0
2017,"BART",2017-01-06,5.402762576,-3.62,-11.82,0,0
2017,"BART",2017-01-07,6.3485010695,-8.74,-19.22,0.42,0
2017,"BART",2017-01-08,6.58446138,-8.28,-19.42,0,0
2017,"BART",2017-01-09,6.2665353912,-9.83,-19.69,0,0
2017,"BART",2017-01-10,6.2138538288,1.57,-21.07,17.18,0
2017,"BART",2017-01-11,8.0560577448,7.58,-15.62,1.67,0
2017,"BART",2017-01-12,5.5534153164,10.07,-3,3.55,0
2017,"BART",2017-01-13,6.4465785648,4.7,-5.15,0,0
2017,"BART",2017-01-14,7.4425219568,-4.54,-16.98,0,0
2017,"BART",2017-01-15,7.620706764,-3.44,-16.3,0,0
2017,"BART",2017-01-16,8.2164151896,0.85,-15.23,0,0
2017,"BART",2017-01-17,6.4740493376,2.56,-13.91,5.31,0
2017,"BART",2017-01-18,3.327760149,-1.6,-6.78,3.94,0
2017,"BART",2017-01-19,5.347674683,2.34,-4.26,0,0
2017,"BART",2017-01-20,6.3978580095,2.02,-6.24,0,0
2017,"BART",2017-01-21,6.9475133832,5.04,-4.26,0,0
2017,"BART",2017-01-22,4.5216892569,2.58,-2.57,0,0
2017,"BART",2017-01-23,1.8698470266,-0.78,-3.32,16.89,0
2017,"BART",2017-01-24,3.4890661045,1.35,-3.71,16.57,0
